i,org_name,country,Address,website,phoneNo,language
4000,I.E.S. POETA PACO MOLLÁ,Spain,"Av. Reina Sofia, 21, 03610 Petrer, Alicante, Spain",iespacomolla.es,+34966957300,Spain
4001,Lake Michigan College,United States,"2755 E Napier Ave, Benton Harbor, MI 49022, United States",lakemichigancollege.edu,+1 269-927-1000,English
4961,Tecsup,Peru,"Santa Anita, Avenida Cascanueces 2221, Lima 15011, Peru",tecsup.edu.pe,+51 1 3173900,Spain
4962,Youth Empowerment for Global Opportunities,Rwanda,,,
4963,IT Professional,Russia,,,
4964,Realschule Broich,Germany,"Holzstraße 80, 45479 Mülheim an der Ruhr, Germany",realschule-broich.de,+49 208 4554840
4965,Instituto de Matemática y Cálculo Aplicado-Facultad de Ingeniería-UC,Venezuela,"7XGM+9WP, Naguanagua 2005, Carabobo, Venezuela", ,
4966,Sunrise Institute of Technology,Cambodia,"31-89 St 348, Phnom Penh, Cambodia", ,
4967,PST Osimo Castelfidardo,Italy,,,
4968,School 1840,Russia,,,
4969,Institución La Salle,Spain,"C. de Blas Cabrera, 50, 28044 Madrid, Spain",institucionlasalle.es,+34 917 05 00 11,Spain
4970,Piramide/Predin Academy,Guatemala,"3A Avenida D Mixco, 01057, Guatemala",colegiopiramide.edu.gt,+502 2304 1400
4971,Sharnbasva University - Faculty of Engineering and Technology (Formerly Appa Institute of Engineering and Technology ),India,,,
4972,AFI/UE,Senegal,,,
4973,"College Anatole FRANCE, Limousin",France,"7 All. Marcel Proust, 87280 Limoges, France",ac-limoges.fr,+33555354848,France
4974,The Pilot College of Beijing University of Technology,China,,,
4975,INSTITUCION EDUCATIVA COMFACOR,Colombia,"230002, Montería, Córdoba, Colombia",comfacor.com.co,+57 47834111
4976,"Universite de Kinshasa, Faculte Polytechnique",Democratic Republic of the Congo,"Faculté Polytechnique, Université de, Kinshasa, Congo - Kinshasa",polybibliocentrale.com,+243 812 115 558
4977,Elimu Resource Centre,Kenya,"Q4CC+MQH, Malindi, Kenya",elimu.ca,+254 700 875540
4978,Rambhai Barni Rajaphat University,Thailand,"41 หมู่ที่ 5 ถนนสุขุมวิท Mueang Chanthaburi District, Chanthaburi 22000, Thailand", ,
4979,KOGI STATE POLYTECHNIC,Nigeria,,,
4980,TECHLIVE Technology Institute,Cambodia,"No. 08N, St. 371 (Solar), Sangkat Steung Mean Chey Phnom Penh Phnom Penh, 12352, Cambodia",facebook.com,+855 69 502 626
4981,Zespół Szkół Ogólnokształcących i Zawodowych w Zagórowie,Poland,"Pyzderska 75, 62-410 Zagórów, Poland",zszagorow.eu,+48 63 276 11 13,Poland
4982,Staatliche Berufsschule mit BFS Lichtenfels,Germany,"Goldbergstraße 5, 96215 Lichtenfels, Germany",bs-lif.de,+49 9571 95740
4983,Instituto Tecnológico de Cholula,Mexico,,,
4984,"Faculty of computers and information, Mansoura University",Egypt,"١شارع, El Gomhouria St, Dakahlia Governorate 35516, Egypt", ,
4985,I.E.S. Salduba,Spain,"Lugar Finca El Arquillo, s/n, 29670 San Pedro Alcántara, Málaga, Spain",iessalduba.com,+34 952 78 71 40
4986,UNIVERSIDAD RICARDO PALMA-FACULTAD DE INGENIERÍA,Peru,"33, Av. Alfredo Benavides 5440, Santiago de Surco 15039, Peru",urp.edu.pe,+51 1 7080000,Spain
4987,CIFP TARTANGA LHII,Spain,"Tartanga Kalea, 15, 48950 Erandio, Bizkaia, Spain",tartanga.eus,+34 944 67 53 11
4988,"I.T.T. ""E. Fermi""",Italy,"Via Cesare Minardi, 14, 00044 Frascati RM, Italy",fermifrascati.edu.it,+3906121127570
4989,Politeknik Negeri Jember,Indonesia,,,
4990,Publiczne Gimnazjum nr 3 w Brzegu,Poland,"Bohaterów Monte Cassino 14, 49-300 Brzeg, Poland", ,
4991,VOS a SPS Zdar nad Sazavou,Czechia,"1, Studentská 761, 591 01 Žďár nad Sázavou, Czechia",spszr.cz,+420566651211
4992,Christ College,Hong Kong,"Hong Kong, Sha Tin, 博康邨5A區",,
4993,Ecole Nouvelle Superieure d'Ingenieurs et de Technologie (ENSIT),Côte d'Ivoire,"9272+7MV, K 22, Abidjan, Côte d’Ivoire",ensit.ci,+225 07 07 09 8414,France
4994,COLEGIO DE BACHILLERATO CARMEN MORA DE ENCALADA,Ecuador,"M59W+WCW, Pasaje, Ecuador", ,
4995,"INDUSTRIAL TRAINING INSTITUTE, SARASPUR",India,"Ta : District :, Industrial Training Institute, opp. Guru Dwara, Saraspur, Ahmedabad, Gujarat 380018",,07922923559
4996,Shuvu Netnaya,Israel,,,
4997,Information Engineering Institute of Jinan Technician College,China,"New Mehrauli Road, JNU Ring Rd, New Delhi, 110067",jnu.ac.in,01126742575,English
4998,Liceul de Arta Margareta Sterian,Romania,"Strada Bucegi 6, Buzău 120208, Romania",liceuldeartabuzau.ro,+40238720012,English
4999,PSD-اكاديمية الامن العام لتكنولوجيا الاتصالات والمعلومات,Jordan,"2W5F+948, Amman, Jordan",,
5000,Chonnam National University,South Korea,"77 Yongbong-ro, Buk-gu, Gwangju, South Korea", ,
5001,Collège Jean Jaurès,France,"28 Rue de la Libération, 78300 Poissy, France",ac-versailles.fr,+33 1 30 65 16 10,France
5002,Politeknik Muadzam Shah,Malaysia,"Lebuhraya Tun Razak, 26700 Muadzam Shah, Pahang, Malaysia",pms.edu.my,
5003,國立臺東大學,Taiwan,"950, Taiwan, Taitung County, Taitung City, 大學路二段369號", ,
5004,ESMT,Senegal,"PG2X+2FG, Ex Terrain Foyer Rocade Fann Bel Air, BP 10 000 Dakar Liberté SENEGAL Dakar, Dakar 13500, Senegal",esmt.sn,+221338690300
5005,Moscow School #825,Russia,,,
5006,Colegio Tecnico Profesional Nicoya,Costa Rica,,,
5007,National Open University INTUIT,Russia,,,
5008,Colegiul Agricol Nicolae Cornateanu Tulcea,Romania,"Strada Isaccei 104, Tulcea 820228, Romania",canc.ro,+40 240 534 955
5009,Ardon College of Agriculture and Technology,Russia,,,
5010,Kakinada Institute of Engineering & Technology,India,"Q78C+2R4, Yanam Rd, Korangi, Andhra Pradesh 533461",kietgroup.info,090908 87777
5011,Burqa Secondary School for Girls,Palestine,,,
5012,INP-HB Yamoussoukro,Côte d'Ivoire,"Yamoussoukro, Côte d’Ivoire",inphb.ci,+225 27 30 6 46700
5013,COLEGIO NUESTRA SEÑORA DE FATIMA BOGOTA-POLICIA NACIONAL,Colombia,"Colegio Nuestra Señora De Fatima Policia Nacional, Bogotá, Colombia",,
5014,Institut Teknologi Sepuluh Nopember,Indonesia,"Jl. Teknik Kimia, Keputih, Kec. Sukolilo, Kota SBY, Jawa Timur 60111, Indonesia",its.ac.id,+62315994251,English
5015,INSTITUTO TECNOLÓGICO DE GUSTAVO A . MADERO,Mexico,"Avenida 608 y Avenida 412 300, Zoológico de San Juan de Aragón, Gustavo A. Madero, 07470 Ciudad de México, CDMX, Mexico",gamadero.tecnm.mx,+52 55 2651 6275,Spain
5016,IUT,France,,,
5017,Instituto Nacional de Investigación Y Capacitación de Telecomunicaciones,Peru,"Av. San Luis 1771, San Borja 15021, Peru",inictel-uni.edu.pe,+51 1 6261400,Spain
5018,Institut National des Telecommunications,France,"Courcouronnes FR, 9 Rue Charles Fourier, 91000, France",telecom-sudparis.eu,+33 1 60 76 40 40
5019,Fundacion Tomillo,Spain,"C. Albuñuelas, 15, 28041 Madrid, Spain",tomillo.org,+34 913 69 82 01
5020,Lokal,Indonesia,,,
5021,"King's College, Lagos",Nigeria,"3 Catholic Mission St, Lagos Island 102273, Lagos, Nigeria",kingscollegelagos.sch.ng,+2349051018885,English
5022,Publiczna Szkola Podstawowa nr 7,Poland,,,
5023,Agrupamento de Escolas Coimbra Oeste,Portugal,"3041-901, Rua António Augusto Gonçalves, Coimbra, Portugal",aecoimbraoeste.pt,+351 239 802 310
5024,Kelamayi Vocational-Technical college,China,"8VHP+RRJ, Daqing E Rd, Dushanzi District, Karamay, Xinjiang, China, 833699",,
5025,Instituto de Educacion Media Superior - General Lázaro Cárdenas Del Río,Mexico,,,
5026,Дархан-Уул CISCO төв,Mongolia,,,
5027,الجامعة الإسلامية - غزة,Palestine,"GC8Q+2WC, Gaza",,
5028,Alcaldía Municipal de Cojutepeque,El Salvador,"P3C8+H5M, 6A Avenida Sur, Cojutepeque, El Salvador",cojutepeque.gob.sv,+503 2379 3900
5029,Liceul Teoretic Nicolae Balcescu Cluj-Napoca,Romania,"Strada Constanța 6, Cluj-Napoca 400158, Romania",balcescucj.ro,+40264432518
5030,Universidad Tecnologica del Centro (UNITEC),Venezuela,"644F+9J6, Guacara 2015, Carabobo, Venezuela",portal.unitec.edu.ve,
5031,MESI,Russia,"Ulitsa Novatorov, 3 корпус 8, Irkutsk, Irkutsk Oblast, Russia, 664020",cafe-mesi.ru,,Russian Federation (the)
5032,Colegiul National Vasile Lucaciu,Romania,"Strada Culturii 2, Baia Mare 430282, Romania",lucaciu.ro,+40 262 211 943,Romania
5033,Certclouds,Pakistan,,,
5034,UNIVERSITAS MEDAN AREA,Indonesia,"Jl. Setia Budi No.79 B, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20112, Indonesia",uma.ac.id,
5035,Unidad Educativa Guillermo Mensi,Ecuador,"327M+27W, Chilcapamba, Ecuador",,
5036,EC2LT,Senegal,"MGPX+QGF, Dakar, Senegal",,
5037,Shakhty Professional School #40,Russia,,,
5038,Institution Legal Name: Kakinada Institute of Engineering and Technology 2nd Shift Polytechnic,India,,,
5039,UCV CHICLAYO,Peru,,,
5040,长江工程职业技术学院,China,"China, Hubei, Wuhan, Jiangxia District, 文化路 邮政编码: 430200",cj-edu.com.cn,Send to your phone
5041,Socrate Orizont Lyceum,Moldova,"Ion Pelivan St 13A, Chișinău 2064, Moldova", ,
5042,BKT Lüdenscheid,Germany,"Raithelpl. 5, 58509 Lüdenscheid, Germany",bkt-luedenscheid.de,+49 2351 9663100
5043,Institut Supérieur des Etudes Technologiques de Bizerte,Tunisia,,,
5044,Al Karmel Secondary School for Girls,Palestine,غزة الرمال بجوار المرور مقابل مركز رشاد الشوا,m.facebook.com,+970 8 286 1309
5045,Instituto Tecnológico de Atitalaquia,Mexico,"Av. Tecnológico No. 9, Tezoquipa, 42970 Atitalaquia, Hgo., Mexico",itatitalaquia.edu.mx,+527787373141
5046,INSTITUTO NACIONAL DE INVESTIGACIÓN Y CAPACITACIÓN DE TELECOMUNICACIONES INICTEL-UNI,Peru,"Av. San Luis 1771, San Borja 15021, Peru",inictel-uni.edu.pe,+51 1 6261400,Spain
5047,Ooredoo Digital,Oman,,,
5048,Libyan International Medical University,Libya,"339P+62Q, Benghazi, Libya", ,
5049,Zespol Szkol Budowlano-Elektrycznych,Poland,"58-100 Świdnica, Poland",zsbe.swidnica.pl,"RFPG+7R Świdnica, Poland"
5050,COLEGIO FISCAL DE BACHILLERATO SIMON BOLIVAR,Ecuador,"R4V7+V43, Av. de las Américas, Guayaquil 090513, Ecuador",,+593985307654
5051,"Federal Government Girls College, Akure, Ondo state",Nigeria,,,
5052,STIKOM Dinamika Bangsa,Indonesia,,,
5053,Bolyai Janos Altalanos Iskola Informatikai es Kozgazdasagi Szakkozepiskola,Hungary,"Mosonmagyaróvár, Régi Vámház tér 6, 9200 Hungary",bolyaitechnikum.hu,+36 96 578 150
5054,北京北大方正软件技术学院,China,"China, Beijing, Haidian District, 成府路298号（西门）方正大厦2F0219室",pfc.edu.cn,+86 10 5110 8888,English
