Org,Country,URL,InDB?,LinkedIn,LinkedIn Job Count,Address,Phone number,Country,Language,Contact Form,Company Email Address,Domain Admin,Domain Technical,Team Member - Email,Other Link,Date,Person name
IIS De Amicis-Cattaneo,Italy,,,,,,,,,,,,,,,,
SPS a VOS Pisek,Czechia,,,,,,,,,,,,,,,,
Moscow School #1288,Russia,,,,,,,,,,,,,,,,
Chernihiv State Technological University,Ukraine,,,,,,,,,,,,,,,,
Institution La Doctrine Chrétienne,France,,,,,,,,,,,,,,,,
"Liceul Horea, Closca si Crisan Abrud",Romania,,,,,,,,,,,,,,,,
КГУ ОШ №17 при акимате г.Сарани,Kazakhstan,,,,,,,,,,,,,,,,
Забайкальский государственный университет,Russia,,,,,,,,,,,,,,,,
Instituto de Educacion Media Superior - Felipe Carrillo Puerto,Mexico,,,,,,,,,,,,,,,,
CJSS OMUIHECHI,Nigeria,,,,,,,,,,,,,,,,
KPM Indera Mahkota,Malaysia,,,,,,,,,,,,,,,,
"School of It, JNTUH",India,,,,,,,,,,,,,,,,
Universidad Adventista de Centro América,Costa Rica,,,,,,,,,,,,,,,,
Krivosheino School #1,Russia,,,,,,,,,,,,,,,,
XVIII Liceum Ogólnokształcące im. Jana Zamoyskiego,Poland,,,,,,,,,,,,,,,,
Colegio Nacional de Educación Profesional Técnica Plantel Reynosa,Mexico,,,,,,,,,,,,,,,,
V Liceum Ogólnokształcące im. Jana Pawła II,Poland,,,,,,,,,,,,,,,,
Caraga State University,Philippines,,,,,,,,,,,,,,,,
GDH Svidník,Slovakia,,,,,,,,,,,,,,,,
EDO STATE POLYTECHNIC,Nigeria,,,,,,,,,,,,,,,,
Swaziland Institute of Management and Public Administration,Eswatini,,,,,,,,,,,,,,,,
SENATI - Sede Cerro de Pasco,Peru,,,,,,,,,,,,,,,,
BiNus International,Indonesia,,,,,,,,,,,,,,,,
18_CANKIRI,Turkey,,,,,,,,,,,,,,,,
IISS Cassandro-Fermi-Nervi - Barletta (BT),Italy,,,,,,,,,,,,,,,,
"БУ ""Югорский политехнический колледж""",Russia,,,,,,,,,,,,,,,,
Lycee Gaston BERGER,France,,,,,,,,,,,,,,,,
Centro de Formación PADRE PIQUER,Spain,,,,,,,,,,,,,,,,
Uma Charan Patnaik Engineering School,India,,,,,,,,,,,,,,,,
Antalya İl Milli Eğitim Müdürlüğü,Turkey,,,,,,,,,,,,,,,,
许昌学院信息工程学院,China,,,,,,,,,,,,,,,,
Indiana Tech,United States,,,,,,,,,,,,,,,,
Чернівецький національний університет,Ukraine,,,,,,,,,,,,,,,,
Asociatia Savnet Training Center,Romania,,,,,,,,,,,,,,,,
GuangXi Normal University for Nationalityes,China,,,,,,,,,,,,,,,,
cyberlog - Bretagne,France,,,,,,,,,,,,,,,,
GSS SOKUN,Nigeria,,,,,,,,,,,,,,,,
McAnderson Institute of Technology,Nigeria,,,,,,,,,,,,,,,,
Academica impulsada por Infinitum,Mexico,,,,,,,,,,,,,,,,
Moscow Technological Institute Ural,Russia,,,,,,,,,,,,,,,,
"ISLAMABAD MODEL COLLEGE FOR GIRLS, F-6/2",Pakistan,,,,,,,,,,,,,,,,
Johnson Creek,United States,,,,,,,,,,,,,,,,
Dialogue center-Middle East Institute,Iraq,,,,,,,,,,,,,,,,
Bishop McDevitt High School,United States,,,,,,,,,,,,,,,,
ICEL Universidad S.C. Campus Tlalpan-Coyoacan,Mexico,,,,,,,,,,,,,,,,
Baton Rouge Community College,United States,,,,,,,,,,,,,,,,
St Francis College for Women,India,,,,,,,,,,,,,,,,
Stredná odborná škola elektrotechnická Liptovský Hrádok,Slovakia,,,,,,,,,,,,,,,,
Zespół Szkół Nr 2 w Łańcucie im. J. Kochanowskiego,Poland,,,,,,,,,,,,,,,,
Mona Shores High School,United States,,,,,,,,,,,,,,,,
Seversk School #78,Russia,,,,,,,,,,,,,,,,
Gimnazjum Nr 1 w Raszynie im. Prymasa Tysiaclecia,Poland,,,,,,,,,,,,,,,,
Zespół Szkół nr 2 w Nowym Dworze Mazowieckim,Poland,,,,,,,,,,,,,,,,
CONALEP VICTORIA 172,Mexico,,,,,,,,,,,,,,,,
Hochschule Weserbergland,Germany,,,,,,,,,,,,,,,,
Tunkhannock High School,United States,,,,,,,,,,,,,,,,
Zalaegerszegi Szakkepzesi Centrum Ganz Abraham Szakgimnaziuma,Hungary,,,,,,,,,,,,,,,,
Institute of Technical Education ITC,Singapore,,,,,,,,,,,,,,,,
Terrell Christopher Gladney Memorial Academy,United States,,,,,,,,,,,,,,,,
SENATI - Sede Tarapoto,Peru,,,,,,,,,,,,,,,,
Department CT of NTUU Kyiv Polytechnic Institute,Ukraine,,,,,,,,,,,,,,,,
Lycée privé Saint Vincent,France,,,,,,,,,,,,,,,,
lycée Léonard de Vinci Blanquefortb,France,,,,,,,,,,,,,,,,
Arkansas State University- Newport,United States,,,,,,,,,,,,,,,,
Kabardino-Balkar Institute of Business,Russia,,,,,,,,,,,,,,,,
Technical college of Ternopil Ivan Puluj National University,Ukraine,,,,,,,,,,,,,,,,
Lycée Polyvalent,France,,,,,,,,,,,,,,,,
Tehnička škola Ruđera Boškovića - Zagreb,Croatia,,,,,,,,,,,,,,,,
Borsa İstanbul Başakşehir Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Rite of Passage Charter High School,United States,,,,,,,,,,,,,,,,
"Department of Computer & Information Science, YiBin University",China,,,,,,,,,,,,,,,,
"Collège Jean Auriac-Arveyres, Aquitaine",France,,,,,,,,,,,,,,,,
I.T.S.T. J.F. KENNEDY,Italy,,,,,,,,,,,,,,,,
SCTechnology Training Academy,Egypt,,,,,,,,,,,,,,,,
Алматинский университет энергетики и связи,Kazakhstan,,,,,,,,,,,,,,,,
Université de Dschang,Cameroon,,,,,,,,,,,,,,,,
STATE SCHOOL OGU TOWN,Nigeria,,,,,,,,,,,,,,,,
College of Electronic Technology- Tripoli,Libya,,,,,,,,,,,,,,,,
National Institute for Professional Advancement,Sint Maarten,,,,,,,,,,,,,,,,
ICEL Universidad S.C. Campus Zona Rosa,Mexico,,,,,,,,,,,,,,,,
"ISTHIA, Occitanie",France,,,,,,,,,,,,,,,,
Elektrotehnicka skola Nikola Tesla,Serbia,,,,,,,,,,,,,,,,
Dr. Reddy's Foundation,India,,,,,,,,,,,,,,,,
CNR - Istituto di Informatica e Telematica,Italy,,,,,,,,,,,,,,,,
Southfield High School for the Arts and Technology,United States,,,,,,,,,,,,,,,,
Zespol Szkol Licealnych im. Boleslawa Chrobrego,Poland,,,,,,,,,,,,,,,,
"Howard County Library System, Administrative Branch",United States,,,,,,,,,,,,,,,,
Friendship Collegiate Academy,United States,,,,,,,,,,,,,,,,
II Liceum Ogolnoksztalcace,Poland,,,,,,,,,,,,,,,,
CONALEP RIO BRAVO,Mexico,,,,,,,,,,,,,,,,
Limkokwing University of Creative Technology,Eswatini,,,,,,,,,,,,,,,,
Multitech Business School,Uganda,,,,,,,,,,,,,,,,
SMK SMART PIONEER MANADO,Indonesia,,,,,,,,,,,,,,,,
EPSI,France,,,,,,,,,,,,,,,,
CEINA,Spain,,,,,,,,,,,,,,,,
Klein High School,United States,,,,,,,,,,,,,,,,
National Research University ITMO - Infotelecom,Russia,,,,,,,,,,,,,,,,
ISIMA,France,,,,,,,,,,,,,,,,
Temecula Valley High School,United States,,,,,,,,,,,,,,,,
SENATI-Sede Pisco,Peru,,,,,,,,,,,,,,,,
Université de Versailles,France,,,,,,,,,,,,,,,,
Asociatia Web Design,Romania,,,,,,,,,,,,,,,,
North Caucasian State Academy-College,Russia,,,,,,,,,,,,,,,,
Lycée Saint-Sauveur Bretagne,France,,,,,,,,,,,,,,,,
National Technical University «Dnipro Polytechnic»,Ukraine,,,,,,,,,,,,,,,,
"ITT ""E. FERMI"" - VENEZIA",Italy,,,,,,,,,,,,,,,,
esme,France,,,,,,,,,,,,,,,,
Zübeyde Hanım M.T.A.L,Turkey,,,,,,,,,,,,,,,,
Somogyi TISZK Mathiász János Tagintézménye,Hungary,,,,,,,,,,,,,,,,
Hrvatsko vojno učilište Dr. Franjo Tuđman,Croatia,,,,,,,,,,,,,,,,
"Utkal Gourav Madhusudan Institute of Technology, Rayagada",India,,,,,,,,,,,,,,,,
หลักสูตรวิศวกรรมสารสนเทศ คณะวิศวกรรมศาสตร์ สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,Thailand,,,,,,,,,,,,,,,,
Tontadarya College of Engineering,India,,,,,,,,,,,,,,,,
I.I.S.S. Ferraris,Italy,,,,,,,,,,,,,,,,
Warren County ATC,United States,,,,,,,,,,,,,,,,
Commission Scolaire Marguerite-Bourgeoys,Canada,,,,,,,,,,,,,,,,
E-ICT TRAINING CENTER,Rwanda,,,,,,,,,,,,,,,,
FEDERAL COLLEGE OF EDUCATION-OBUDU,Nigeria,,,,,,,,,,,,,,,,
"Collège Henri de Navarre, Aquitaine",France,,,,,,,,,,,,,,,,
Oyster Bay High School,United States,,,,,,,,,,,,,,,,
ISTA Agadir,Morocco,,,,,,,,,,,,,,,,
Kharkiv Polytechnic Institute,Ukraine,,,,,,,,,,,,,,,,
Marangu Teachers College,Tanzania,,,,,,,,,,,,,,,,
"College of Mathematics & Computer Science, Ningxia Normal University",China,,,,,,,,,,,,,,,,
"Lycée Joseph Desfontaines, Nouvelle-Aquitaine",France,,,,,,,,,,,,,,,,
Archbishop Curley High School,United States,,,,,,,,,,,,,,,,
Department of Information and Communication Technology,Philippines,,,,,,,,,,,,,,,,
North Ossetia State Medical Academy,Russia,,,,,,,,,,,,,,,,
"Universidad Tecnológica de México, CA Sur",Mexico,,,,,,,,,,,,,,,,
University of District of Columbia (UDC-Flagship),United States,,,,,,,,,,,,,,,,
Forest Park High School,United States,,,,,,,,,,,,,,,,
مراد رزق,Egypt,,,,,,,,,,,,,,,,
IVOIRE-DATANET CONSULTING,Côte d'Ivoire,,,,,,,,,,,,,,,,
"Liceul Teoretic ""Miron Costin""",Romania,,,,,,,,,,,,,,,,
Katolickie Liceum Ogólnokształcące im. św. Franciszka z Asyżu,Poland,,,,,,,,,,,,,,,,
Ponderosa High School,United States,,,,,,,,,,,,,,,,
Colegio Nacional de Educación Profesional Técnica Plantel Nuevo Laredo,Mexico,,,,,,,,,,,,,,,,
Ludwig Geissler Schule,Germany,,,,,,,,,,,,,,,,
ITIS Don Morosini Ferentino,Italy,,,,,,,,,,,,,,,,
Omaha South High School,United States,,,,,,,,,,,,,,,,
Dnipro Gymnasium №3,Ukraine,,,,,,,,,,,,,,,,
Gernata College,Israel,,,,,,,,,,,,,,,,
Fundatia Euromania,Romania,,,,,,,,,,,,,,,,
Frenaros Lyceum,Cyprus,,,,,,,,,,,,,,,,
IES CAÑADA DE LA ENCINA INIESTA,Spain,,,,,,,,,,,,,,,,
Sede Juliaca,Peru,,,,,,,,,,,,,,,,
"I.I.S. ""Einstein-De Lorenzo""",Italy,,,,,,,,,,,,,,,,
Community NETwork,United States,,,,,,,,,,,,,,,,
Institut Africain de Management,Senegal,,,,,,,,,,,,,,,,
North Caucasian State Academy,Russia,,,,,,,,,,,,,,,,
ISTA Academie NTIC,Democratic Republic of the Congo,,,,,,,,,,,,,,,,
Chiang Rai Rajabhat University,Thailand,,,,,,,,,,,,,,,,
Visoko učilište Algebra,Croatia,,,,,,,,,,,,,,,,
BANDIRMA MESLEKİ VE TEKNİK ANADOLU LİSESİ,Turkey,,,,,,,,,,,,,,,,
Ifoa,Italy,,,,,,,,,,,,,,,,
Universidad Tecnológica de Xicotepec de Juárez,Mexico,,,,,,,,,,,,,,,,
Kanazawa Technical College,Japan,,,,,,,,,,,,,,,,
San Bernardino Valley College,United States,,,,,,,,,,,,,,,,
University of Rwanda - College of Science and Technology - NYARUGENGE Campus,Rwanda,,,,,,,,,,,,,,,,
"Sharad Institute of Technology, Polytechnic, Yadrav-Ichalkaranji",India,,,,,,,,,,,,,,,,
Cégep Saint-Jean-sur-Richelieu,Canada,,,,,,,,,,,,,,,,
Atidcha HIGH SCHOOL,Israel,,,,,,,,,,,,,,,,
ISTA Tanger,Morocco,,,,,,,,,,,,,,,,
Hilo High School,United States,,,,,,,,,,,,,,,,
sanxiazhiyuanxingxigongchengxi,China,,,,,,,,,,,,,,,,
Universidad de Medellin,Colombia,,,,,,,,,,,,,,,,
Kharkiv National University,Ukraine,,,,,,,,,,,,,,,,
顺德职业技术学院计算机技术系,China,,,,,,,,,,,,,,,,
surbaher technology high school,Israel,,,,,,,,,,,,,,,,
STATE SCHOOL OBONOMA,Nigeria,,,,,,,,,,,,,,,,
IT Knowledge,Georgia,,,,,,,,,,,,,,,,
Universidad del Pacífico,Peru,,,,,,,,,,,,,,,,
"Centro Escolar del Lago, A. C.",Mexico,,,,,,,,,,,,,,,,
AMA Computer College - Olongapo,United States,,,,,,,,,,,,,,,,
ITT Buonarroti,Italy,,,,,,,,,,,,,,,,
All Saints CHS,Canada,,,,,,,,,,,,,,,,
Bishop Tonnos Catholic Secondary School,Canada,,,,,,,,,,,,,,,,
CRI,Colombia,,,,,,,,,,,,,,,,
"Afrione Servers Technology, Onitsha",Nigeria,,,,,,,,,,,,,,,,
IES Enrique Tierno Galván,Spain,,,,,,,,,,,,,,,,
"Universidad Anahuac del Sur, S. C.",Mexico,,,,,,,,,,,,,,,,
Kiamichi Technology Center - Atoka,United States,,,,,,,,,,,,,,,,
Moro-Technologie,Mali,,,,,,,,,,,,,,,,
V Liceum Ogolnoksztalcace im. Jana Heweliusz,Poland,,,,,,,,,,,,,,,,
Dnipro School №6,Ukraine,,,,,,,,,,,,,,,,
Colegio Nacional de Educación Profesional Técnica Plantel Miguel Aleman,Mexico,,,,,,,,,,,,,,,,
Zespol Szkol nr 2 w Dukli,Poland,,,,,,,,,,,,,,,,
BBZ Homburg,Germany,,,,,,,,,,,,,,,,
ÉCOLE SUPÉRIEURE D'INFORMATIQUE APPLIQUÉE,Morocco,,,,,,,,,,,,,,,,
Ecole Mohammedia d'Ingénieurs,Morocco,,,,,,,,,,,,,,,,
Zespół Szkół Żeglugi Śródlądowej im. Bohaterów Westerplatte,Poland,,,,,,,,,,,,,,,,
Cuyahoga Community College,United States,,,,,,,,,,,,,,,,
Escuela Politécnica Superior de la Universidad de Alicante,Spain,,,,,,,,,,,,,,,,
Per Scholas,United States,,,,,,,,,,,,,,,,
Centro de Bachillerato Tecnológico Industrial y de Servicios 99,Mexico,,,,,,,,,,,,,,,,
SENATI-SEDE TRUJILLO,Peru,,,,,,,,,,,,,,,,
Zespół Szkół Nr 1 im. prof. Bolesława Krupińskiego,Poland,,,,,,,,,,,,,,,,
IES Castellet,Spain,,,,,,,,,,,,,,,,
Hochschule Kaiserslautern,Germany,,,,,,,,,,,,,,,,
Lycée DECK,France,,,,,,,,,,,,,,,,
Algebra d.o.o.,Croatia,,,,,,,,,,,,,,,,
IISS Romanazzi - Bari,Italy,,,,,,,,,,,,,,,,
Poland,Poland,,,,,,,,,,,,,,,,
INSTITUT LATIHAN PERINDUSTRIAN KUALA LANGAT,Malaysia,,,,,,,,,,,,,,,,
Libyan International University,Libya,,,,,,,,,,,,,,,,
"Institute of Textile Technology, Choudwar",India,,,,,,,,,,,,,,,,
IT-Gymnasiet Helsingborg,Sweden,,,,,,,,,,,,,,,,
ATME College of Engineering,India,,,,,,,,,,,,,,,,
CIFODE'Com,Tunisia,,,,,,,,,,,,,,,,
Hawaii Community College,United States,,,,,,,,,,,,,,,,
"Национальный аэрокосмический университет им. Н.Е. Жуковского ""ХАИ""",Ukraine,,,,,,,,,,,,,,,,
"Collège Suzanne Lacore, Aquitaine",France,,,,,,,,,,,,,,,,
SS ABONIMA AKUKU,Nigeria,,,,,,,,,,,,,,,,
INSTITUTO TECNOLOGICO SUPERIOR DE LERDO,Mexico,,,,,,,,,,,,,,,,
University of the Philippines Information Technology Development Center,Philippines,,,,,,,,,,,,,,,,
High Power LAN e.V.,Germany,,,,,,,,,,,,,,,,
City College of Angeles,Philippines,,,,,,,,,,,,,,,,
Cedar Hill High School,United States,,,,,,,,,,,,,,,,
Уральский Федеральный Университет,Russia,,,,,,,,,,,,,,,,
IES. TETUÁN DE LAS VICTORIAS,Spain,,,,,,,,,,,,,,,,
Tri County Technology Center,United States,,,,,,,,,,,,,,,,
EME,France,,,,,,,,,,,,,,,,
Mamadysh Liceum #2,Russia,,,,,,,,,,,,,,,,
"Istituto di Istruzione Secondario ""Carlo Alberto Dalla Chiesa""",Italy,,,,,,,,,,,,,,,,
Centro de Bachillerato Tecnológico Industrial y de Servicios Nº 271,Mexico,,,,,,,,,,,,,,,,
Herwig-Blankertz-Schule,Germany,,,,,,,,,,,,,,,,
I Liceum Ogólnokształcące im. T.Kościuszki,Poland,,,,,,,,,,,,,,,,
Hariri Foundation for Sustainable Human Development,Lebanon,,,,,,,,,,,,,,,,
INSTITUT LA MALLOLA,Spain,,,,,,,,,,,,,,,,
Kanto Gakuin University,Japan,,,,,,,,,,,,,,,,
Regimiento de Transmisiones 22,Spain,,,,,,,,,,,,,,,,
I.T.E.T. Don Luigi Sturzo,Italy,,,,,,,,,,,,,,,,
Zespół Szkół nr 2 w Rypinie,Poland,,,,,,,,,,,,,,,,
"University of Dar-es-Salaam, Computing Centre",Tanzania,,,,,,,,,,,,,,,,
Al_Anbar,Iraq,,,,,,,,,,,,,,,,
Lycée professionnel Jean Lurçat,France,,,,,,,,,,,,,,,,
Pacific High School,United States,,,,,,,,,,,,,,,,
INSTITUT DES HAUTES ETUDES A SOUSSE,Tunisia,,,,,,,,,,,,,,,,
Computer Academy Step - Kharkiv,Ukraine,,,,,,,,,,,,,,,,
ISTS Giuseppe Moscati,Italy,,,,,,,,,,,,,,,,
Union County College,United States,,,,,,,,,,,,,,,,
McKinley HS,United States,,,,,,,,,,,,,,,,
branco wiss maale adumim,Israel,,,,,,,,,,,,,,,,
Salem Community High School,United States,,,,,,,,,,,,,,,,
"Collège Max Bramerie, Aquitaine",France,,,,,,,,,,,,,,,,
Christycaleb College,Nigeria,,,,,,,,,,,,,,,,
193rd Regional Training Institute (RTI) DE NG,United States,,,,,,,,,,,,,,,,
Batangas State University,Philippines,,,,,,,,,,,,,,,,
Liceo Carrilloos del Poás,Costa Rica,,,,,,,,,,,,,,,,
Universidad Tecnologica de la laguna de durango,Mexico,,,,,,,,,,,,,,,,
Wyższa Szkoła Biznesu w Dąbrowie Górniczej,Poland,,,,,,,,,,,,,,,,
Baker College-Flint,United States,,,,,,,,,,,,,,,,
LPO PLACE CHARLES DE GAULLE,France,,,,,,,,,,,,,,,,
TAJAMAR,Spain,,,,,,,,,,,,,,,,
Institute of Applied Medicines & Research,India,,,,,,,,,,,,,,,,
Granada Islamic School,United States,,,,,,,,,,,,,,,,
Central Kitsap High School,United States,,,,,,,,,,,,,,,,
Fast Track ASC Electrical and Information Engineering Gadjah Mada University,Indonesia,,,,,,,,,,,,,,,,
Institut Universitaire de Technologie A de Lille,France,,,,,,,,,,,,,,,,
Metropolitan Community College,United States,,,,,,,,,,,,,,,,
Lycée Fulbert - BTS SIO,France,,,,,,,,,,,,,,,,
Ilim TechLab,Kyrgyzstan,,,,,,,,,,,,,,,,
Collège Jean JAURES-IDF,France,,,,,,,,,,,,,,,,
Berufskolleg Geldern,Germany,,,,,,,,,,,,,,,,
"Tech+Equation, Inc.",United States,,,,,,,,,,,,,,,,
La Vernia ISD,United States,,,,,,,,,,,,,,,,
Computer Academy Step - TIJUANA,Mexico,,,,,,,,,,,,,,,,
IES Ciudad Jardín,Spain,,,,,,,,,,,,,,,,
Ecole de Rééducation Professionnelle Robert Lateulade,France,,,,,,,,,,,,,,,,
Delta College,United States,,,,,,,,,,,,,,,,
"Orissa School of Mining Engineering, Keonjhar",India,,,,,,,,,,,,,,,,
"Dept of IT, HK Institute of Vocational Education (Chai Wan)",Hong Kong,,,,,,,,,,,,,,,,
Liceo Statale Alfano I,Italy,,,,,,,,,,,,,,,,
San Bernardino High School,United States,,,,,,,,,,,,,,,,
DoDEA/Germany-Wiesbaden High School,United States,,,,,,,,,,,,,,,,
Zespol Szkol Poligraficzno-Mechanicznych im. Armii Krajowej w Katowicach,Poland,,,,,,,,,,,,,,,,
Publiczne Gimnazjum im. Królowej Jadwigi w Uszwi,Poland,,,,,,,,,,,,,,,,
Southcentral Ky Community and Technical College - KATI Campus,United States,,,,,,,,,,,,,,,,
Kansas City Public Schools,United States,,,,,,,,,,,,,,,,
St. Joseph's College,United States,,,,,,,,,,,,,,,,
Fundacion de Educacion Superior San Jose,Colombia,,,,,,,,,,,,,,,,
ITQ Ltd,Israel,,,,,,,,,,,,,,,,
South China University of Technology,China,,,,,,,,,,,,,,,,
Kharkiv National University of Radioelectronics,Ukraine,,,,,,,,,,,,,,,,
Yeadim,Israel,,,,,,,,,,,,,,,,
Telecom Sector Skill Council,India,,,,,,,,,,,,,,,,
Gold tech Institute,Nigeria,,,,,,,,,,,,,,,,
"Collège Joseph Kessel, Aquitaine",France,,,,,,,,,,,,,,,,
District of Columbia Infrastructure Academy,United States,,,,,,,,,,,,,,,,
鹤壁职业技术学院,China,,,,,,,,,,,,,,,,
Rutland Senior Secondary School,Canada,,,,,,,,,,,,,,,,
Liceo Finca Naranjo,Costa Rica,,,,,,,,,,,,,,,,
Jimma University,Ethiopia,,,,,,,,,,,,,,,,
I Liceum Ogolnoksztalcace im. Walentego Rozdzienskiego,Poland,,,,,,,,,,,,,,,,
Manuel S. Enverga University,Philippines,,,,,,,,,,,,,,,,
Bill J. Priest Institute,United States,,,,,,,,,,,,,,,,
"LPO M.M. FOURCADE, SEP ETOILE",France,,,,,,,,,,,,,,,,
College of Computer Technology Tripoli,Libya,,,,,,,,,,,,,,,,
"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""МОЛОДЕЖНЕНСКАЯ СРЕДНЯЯ ШКОЛА"" АКИМАТА ЗЕРЕНДИНСКОГО РАЙОНА",Kazakhstan,,,,,,,,,,,,,,,,
IES PALOMERAS VALLECAS,Spain,,,,,,,,,,,,,,,,
Eagle Point High School,United States,,,,,,,,,,,,,,,,
Lycée Technique Privé Saint Nicolas,France,,,,,,,,,,,,,,,,
Collège Pierre SUC,France,,,,,,,,,,,,,,,,
Tichon Alon Ramat Gan,Israel,,,,,,,,,,,,,,,,
IISS Giulio Cesare - Bari,Italy,,,,,,,,,,,,,,,,
Omaha North High School,United States,,,,,,,,,,,,,,,,
Wschodni Klaster Innowacji,Poland,,,,,,,,,,,,,,,,
Hochschule für Angewandte Wissenschaften Hof,Germany,,,,,,,,,,,,,,,,
META Solutions,United States,,,,,,,,,,,,,,,,
UNIVERSITE DES MONTAGNES,Cameroon,,,,,,,,,,,,,,,,
St. Francis Xavier,Canada,,,,,,,,,,,,,,,,
LPO PIERRE MENDES FRANCE,France,,,,,,,,,,,,,,,,
Admas University,Ethiopia,,,,,,,,,,,,,,,,
College 360-Teknisk Skole Silkeborg,Denmark,,,,,,,,,,,,,,,,
Landrat-Gruber-Schule,Germany,,,,,,,,,,,,,,,,
"Bakrie University
Gelanggang Mahasiswa Soemantri Brodjonegoro, Suite GF-22 Jl. H. R. Rasuna Said Kav C-22, Kuningan
Kuningnan Barat 12920 Jakarta
Indonesia",,,,,,,,,,,,,,,,,
"ZSTiO w Limanowej
8, Z. Augusta Poland
34-600 Limanowa
Poland",,,,,,,,,,,,,,,,,
"Government Polytechnic, Nuapada
Nuapada
Nuapada Odisha 766105
India",,,,,,,,,,,,,,,,,
"AKSHAYA COLLEGE OF ENGINEERING AND TECHNOLOGY
KINATHUKADAVU
COIMBATORE
Coimbatore Tamil Nadu 642109
India",,,,,,,,,,,,,,,,,
"Cedid San Pablo Bosa
78-2 Calle 66 Sur
110741 Bogotá Bogotá
Colombia",,,,,,,,,,,,,,,,,
"ENAIP BIELLA
Via Milano 20
13900 Biella Piedmont
Italy",,,,,,,,,,,,,,,,,
"Narotama University
arief rachman hakim 51
Asramahaji East Java
Indonesia",,,,,,,,,,,,,,,,,
Computer Studies Center-Alex Egypt,,,,,,,,,,,,,,,,,
Київський коледж зв'язку,Ukraine,,,,,,,,,,,,,,,,
La Salle Sagrado Corazón de Jesús,Spain,,,,,,,,,,,,,,,,
Liceo de Belén de Carrillo,Costa Rica,,,,,,,,,,,,,,,,
"Collège des Cordeliers, Aquitaine",France,,,,,,,,,,,,,,,,
Norfolk State University,United States,,,,,,,,,,,,,,,,
"SOFTEX NCP, s.r.o.",Czechia,,,,,,,,,,,,,,,,
Karnataka German Technical Training Institute (Gulbarga),India,,,,,,,,,,,,,,,,
HAU - CICT,Philippines,,,,,,,,,,,,,,,,
Centro Educativo Rumania,Mexico,,,,,,,,,,,,,,,,
Nikolayevsk Vocational School #44,Russia,,,,,,,,,,,,,,,,
Servicio Nacional de Promocion Profesional-Sede Central,Paraguay,,,,,,,,,,,,,,,,
Jersey Shore Area High School,United States,,,,,,,,,,,,,,,,
OpenEDG,Poland,,,,,,,,,,,,,,,,
Shchakim,Israel,,,,,,,,,,,,,,,,
"Collège Louisa Paulin, Midi-Pyrénées",France,,,,,,,,,,,,,,,,
CTC Sombrero,Dominican Republic,,,,,,,,,,,,,,,,
Facultad de Ingeniería Eléctrica y Electrónica - UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,Peru,,,,,,,,,,,,,,,,
Lpo G. Braque Ile de France,France,,,,,,,,,,,,,,,,
College Henri Guillaumet,France,,,,,,,,,,,,,,,,
Education Service Center Region 11,United States,,,,,,,,,,,,,,,,
Pembroke Pines Charter High School,United States,,,,,,,,,,,,,,,,
Hazel Green High School,United States,,,,,,,,,,,,,,,,
Staatliche Berufsschule Johann-Viessmann-Schule Hof,Germany,,,,,,,,,,,,,,,,
I.E.S. Fuengirola Nº 1,Spain,,,,,,,,,,,,,,,,
Jordan Engineers Cyber Security Society,Jordan,,,,,,,,,,,,,,,,
Assosa University,Ethiopia,,,,,,,,,,,,,,,,
Межрегиональный Открытый Социальный Институт,Russia,,,,,,,,,,,,,,,,
Lycée Professionnel F.REVOUL,France,,,,,,,,,,,,,,,,
Lycée Albert Claveille,France,,,,,,,,,,,,,,,,
ISTA EL KELAA SRAGHNA,Morocco,,,,,,,,,,,,,,,,
Tra Vinh Networking Academy,Vietnam,,,,,,,,,,,,,,,,
Zespol Szkol Ekonomiczno-ogrodniczych w Tarnowie im. Tadeusza Kosciuszki,Poland,,,,,,,,,,,,,,,,
ASLAM Cooperativa Sociale,Italy,,,,,,,,,,,,,,,,
Cefire de Elche,Spain,,,,,,,,,,,,,,,,
Sweet Home Central Schools,United States,,,,,,,,,,,,,,,,
"Arab Academy for Science, Technology and Maritime Transport",Egypt,,,,,,,,,,,,,,,,
Instituto Técnico Industrial Piloto,Colombia,,,,,,,,,,,,,,,,
ITCS Dell'Olio Bisceglie,Italy,,,,,,,,,,,,,,,,
"Mahanakorn University of Technology, Telecommunication",Thailand,,,,,,,,,,,,,,,,
伊犁职业技术学院,China,,,,,,,,,,,,,,,,
Universidad Autónoma de Coahuila-Escuela de Sistemas Torreon,Mexico,,,,,,,,,,,,,,,,
Liceo Scentifico E. Majorana,Italy,,,,,,,,,,,,,,,,
Бердянський Державний Педагогічний Університет,Ukraine,,,,,,,,,,,,,,,,
Anne Arundel Community College,United States,,,,,,,,,,,,,,,,
Bahamas Technical & Vocational Institute,The Bahamas,,,,,,,,,,,,,,,,
Liceo Río Banano,Costa Rica,,,,,,,,,,,,,,,,
STJOSUP,France,,,,,,,,,,,,,,,,
Institut National du Bâtiment et des Travaux Publics (INBTP),Democratic Republic of the Congo,,,,,,,,,,,,,,,,
Dijlah University College,Iraq,,,,,,,,,,,,,,,,
